timestamp,current,voltage
53464,-2.50,4176.25
53466,-2.50,4176.25
53469,-2.50,4176.25
53471,-3.75,4176.25
53473,-3.75,4175.00
53475,-2.50,4176.25
53477,-2.50,4176.25
53479,-2.50,4177.50
53482,-3.75,4176.25
53484,-2.50,4176.25
53486,-3.75,4176.25
53488,-2.50,4176.25
53490,-3.75,4175.00
53492,-3.75,4177.50
53495,-3.75,4177.50
53497,-1.25,4176.25
53499,-2.50,4177.50
53501,-2.50,4176.25
53504,-2.50,4176.25
53506,-3.75,4176.25
53508,-3.75,4176.25
53511,-1.25,4176.25
53513,-2.50,4176.25
53515,-2.50,4176.25
53517,-5.00,4176.25
53519,-3.75,4176.25
53521,-3.75,4176.25
53524,-2.50,4176.25
53526,-3.75,4176.25
53528,-3.75,4176.25
53530,-2.50,4176.25
53532,-2.50,4176.25
53534,-3.75,4175.00
53537,-2.50,4176.25
53539,-3.75,4177.50
53541,-2.50,4176.25
53543,-3.75,4176.25
53545,-3.75,4176.25
53548,-3.75,4177.50
53551,-3.75,4177.50
53553,-2.50,4176.25
53555,-3.75,4177.50
53557,-3.75,4176.25
53559,-2.50,4176.25
53561,-3.75,4175.00
53563,-2.50,4176.25
53566,-3.75,4176.25
53568,16.25,4167.50
53570,20.00,4168.75
53572,20.00,4168.75
53574,21.25,4168.75
53577,20.00,4168.75
53579,18.75,4167.50
53581,18.75,4168.75
53583,18.75,4170.00
53585,17.50,4168.75
53587,18.75,4168.75
53591,17.50,4167.50
53593,20.00,4168.75
53595,18.75,4170.00
53597,20.00,4168.75
53599,21.25,4167.50
53602,23.75,4165.00
53604,30.00,4163.75
53606,31.25,4165.00
53608,28.75,4165.00
53610,30.00,4165.00
53612,31.25,4165.00
53615,31.25,4165.00
53617,30.00,4165.00
53619,31.25,4165.00
53621,31.25,4165.00
53623,31.25,4165.00
53625,32.50,4165.00
53628,33.75,4165.00
53630,33.75,4165.00
53633,32.50,4163.75
53635,32.50,4163.75
53637,31.25,4163.75
53640,32.50,4165.00
53642,31.25,4166.25
53644,22.50,4175.00
53646,0.00,4173.75
53648,-1.25,4173.75
53650,16.25,4165.00
53653,33.75,4165.00
53655,33.75,4158.75
53657,150.00,4098.75
53659,248.75,4087.50
53661,207.50,4103.75
53664,260.00,4096.25
53666,62.50,4153.75
53668,61.25,4153.75
53670,61.25,4155.00
53672,62.50,4155.00
53676,93.75,4141.25
53678,103.75,4141.25
53680,102.50,4141.25
53682,83.75,4150.00
53684,71.25,4150.00
53687,48.75,4170.00
53689,13.75,4170.00
53691,12.50,4170.00
53693,12.50,4170.00
53695,13.75,4170.00
53697,35.00,4168.75
53700,13.75,4170.00
53702,15.00,4170.00
53704,15.00,4171.25
53706,13.75,4168.75
53708,15.00,4170.00
53710,13.75,4170.00
53713,15.00,4168.75
53715,15.00,4170.00
53718,13.75,4170.00
53720,13.75,4171.25
53722,16.25,4170.00
53725,13.75,4170.00
53727,13.75,4171.25
53729,12.50,4170.00
53731,16.25,4170.00
53733,13.75,4170.00
53735,15.00,4171.25
53738,15.00,4170.00
53740,15.00,4171.25
53742,13.75,4170.00
53744,15.00,4170.00
53746,15.00,4170.00
53749,15.00,4170.00
53751,15.00,4171.25
53753,15.00,4171.25
53755,13.75,4171.25
53757,15.00,4170.00
53760,15.00,4170.00
53763,13.75,4170.00
53765,13.75,4171.25
53767,15.00,4171.25
53769,13.75,4168.75
53771,15.00,4170.00
53773,13.75,4170.00
53776,13.75,4171.25
53778,13.75,4170.00
53780,12.50,4170.00
53782,16.25,4171.25
53784,15.00,4171.25
53787,16.25,4170.00
53789,15.00,4170.00
53791,15.00,4170.00
53793,15.00,4170.00
53795,13.75,4171.25
53797,12.50,4168.75
53800,15.00,4170.00
53803,13.75,4170.00
53805,15.00,4170.00
53807,15.00,4170.00
53809,13.75,4171.25
53811,15.00,4170.00
53814,15.00,4171.25
53816,13.75,4170.00
53818,15.00,4170.00
53820,15.00,4171.25
53822,13.75,4170.00
53825,13.75,4170.00
53827,12.50,4170.00
53829,13.75,4170.00
53831,12.50,4171.25
53833,15.00,4170.00
53835,15.00,4170.00
53838,13.75,4170.00
53840,15.00,4170.00
53842,13.75,4170.00
53844,15.00,4170.00
53847,13.75,4170.00
53849,13.75,4170.00
53852,15.00,4170.00
53854,15.00,4170.00
53856,12.50,4170.00
53858,13.75,4171.25
53860,12.50,4171.25
53863,12.50,4170.00
53865,15.00,4170.00
53867,15.00,4171.25
53869,13.75,4171.25
53871,15.00,4170.00
53873,13.75,4171.25
53876,13.75,4168.75
53878,13.75,4170.00
53880,13.75,4170.00
53882,13.75,4170.00
53884,12.50,4171.25
53886,15.00,4170.00
53890,13.75,4170.00
53892,15.00,4170.00
53894,12.50,4171.25
53896,15.00,4170.00
53898,13.75,4170.00
53901,15.00,4170.00
53903,13.75,4171.25
53905,13.75,4171.25
53907,15.00,4170.00
53909,13.75,4171.25
53911,15.00,4170.00
53914,15.00,4170.00
53916,15.00,4170.00
53918,15.00,4171.25
53920,13.75,4170.00
53922,15.00,4170.00
53924,13.75,4170.00
53927,12.50,4170.00
53929,13.75,4170.00
53932,12.50,4170.00
53934,15.00,4170.00
53936,15.00,4170.00
53938,13.75,4172.50
53941,15.00,4170.00
53943,15.00,4170.00
53945,15.00,4171.25
53947,15.00,4170.00
53949,13.75,4171.25
53952,15.00,4171.25
53954,15.00,4171.25
53956,15.00,4170.00
53958,15.00,4170.00
53960,15.00,4170.00
53962,13.75,4170.00
53965,13.75,4170.00
53967,13.75,4171.25
53969,15.00,4170.00
53971,15.00,4171.25
53974,15.00,4171.25
53976,13.75,4170.00
53979,15.00,4171.25
53981,15.00,4170.00
53983,12.50,4171.25
53985,13.75,4170.00
53987,15.00,4171.25
53990,13.75,4170.00
53992,12.50,4170.00
53994,15.00,4170.00
53996,13.75,4170.00
53998,13.75,4170.00
54000,13.75,4170.00
54003,15.00,4170.00
54005,15.00,4170.00
54007,13.75,4170.00
54009,13.75,4171.25
54011,16.25,4171.25
54014,15.00,4171.25
54017,12.50,4170.00
54019,15.00,4170.00
54021,13.75,4171.25
54023,15.00,4168.75
54025,15.00,4171.25
54028,16.25,4170.00
54030,15.00,4170.00
54032,15.00,4168.75
54034,15.00,4171.25
54036,15.00,4171.25
54038,13.75,4170.00
54041,12.50,4170.00
54043,15.00,4171.25
54045,15.00,4170.00
54047,15.00,4170.00
54049,13.75,4171.25
54052,16.25,4170.00
54054,12.50,4171.25
54056,16.25,4170.00
54059,13.75,4170.00
54061,13.75,4170.00
54063,13.75,4168.75
54066,15.00,4171.25
54068,15.00,4170.00
54070,13.75,4168.75
54072,15.00,4170.00
54074,13.75,4168.75
54076,15.00,4171.25
54079,13.75,4170.00
54081,13.75,4170.00
54083,13.75,4170.00
54085,13.75,4170.00
54087,15.00,4170.00
54090,15.00,4170.00
54092,13.75,4170.00
54094,13.75,4171.25
54096,15.00,4170.00
54098,12.50,4170.00
54100,13.75,4170.00
54104,13.75,4170.00
54106,13.75,4170.00
54108,15.00,4170.00
54110,13.75,4170.00
54112,15.00,4170.00
54114,13.75,4171.25
54117,12.50,4170.00
54119,15.00,4171.25
54121,15.00,4171.25
54123,15.00,4170.00
54125,15.00,4170.00
54128,15.00,4171.25
54130,15.00,4170.00
54132,15.00,4170.00
54134,15.00,4170.00
54136,12.50,4170.00
54138,15.00,4170.00
54141,15.00,4170.00
54144,15.00,4170.00
54146,15.00,4171.25
54148,15.00,4170.00
54150,13.75,4170.00
54152,15.00,4168.75
54155,15.00,4170.00
54157,13.75,4168.75
54159,15.00,4170.00
54161,15.00,4170.00
54163,15.00,4168.75
54165,15.00,4170.00
54168,15.00,4170.00
54170,15.00,4171.25
54172,15.00,4170.00
54174,15.00,4171.25
54176,13.75,4170.00
54179,15.00,4170.00
54181,15.00,4170.00
54183,13.75,4171.25
54185,13.75,4170.00
54188,15.00,4170.00
54190,13.75,4171.25
54193,16.25,4171.25
54195,15.00,4168.75
54197,15.00,4171.25
54199,13.75,4171.25
54201,13.75,4171.25
54204,16.25,4171.25
54206,12.50,4170.00
54208,13.75,4170.00
54210,15.00,4171.25
54212,13.75,4170.00
54214,16.25,4170.00
54217,13.75,4170.00
54219,13.75,4168.75
54221,15.00,4170.00
54223,15.00,4171.25
54225,15.00,4170.00
54227,12.50,4170.00
54231,13.75,4171.25
54233,15.00,4170.00
54235,12.50,4170.00
54237,13.75,4170.00
54239,15.00,4170.00
54242,15.00,4168.75
54244,13.75,4171.25
54246,15.00,4170.00
54248,13.75,4170.00
54250,15.00,4170.00
54252,13.75,4170.00
54255,13.75,4170.00
54257,13.75,4170.00
54259,15.00,4170.00
54261,15.00,4170.00
54263,13.75,4170.00
54265,15.00,4170.00
54268,15.00,4170.00
54270,15.00,4171.25
54273,15.00,4170.00
54275,13.75,4170.00
54277,15.00,4171.25
54279,16.25,4170.00
54282,12.50,4171.25
54284,15.00,4170.00
54286,13.75,4170.00
54288,13.75,4170.00
54290,15.00,4170.00
54293,15.00,4170.00
54295,13.75,4171.25
54297,15.00,4170.00
54299,15.00,4170.00
54301,15.00,4170.00
54303,15.00,4170.00
54306,15.00,4170.00
54308,13.75,4170.00
